dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,regist,cnt,casual_lag2,regist_lag2,cnt_lag2,temp_inc,casual_avg_aheadWeek,regist_avg_aheadWeek,cnt_avg_aheadWeek,casual_avg_ahead3days,regist_avg_ahead3days,cnt_avg_ahead3days,casual_avg_aheadMonth,regist_avg_aheadMonth,cnt_avg_aheadMonth,casual_median_LastWeek,regist_median_LastWeek,cnt_median_LastWeek,casual_inc_ratio_monthly,regist_inc_ratio_monthly,cnt_inc_ratio_monthly,casual_inc_ratio_weekly,regist_inc_ratio_weekly,cnt_inc_ratio_weekly,casual_inc_ratio,regist_inc_ratio,cnt_inc_ratio
2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,751,6642,7393,845.0,6693.0,7538.0,0.024,1398.429,6423.571,7822.0,1612.4,6276.2,7888.6,1412.258,5767.097,7179.355,1001.0,6693.0,7720.0,-0.402,0.161,0.05,-0.396,0.042,-0.036,-0.111,-0.008,-0.019
2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,787.0,6946.0,7733.0,-0.047,1398.286,6444.0,7842.286,1519.8,6282.0,7801.8,1389.806,5869.484,7259.29,1001.0,6693.0,7733.0,-0.434,0.183,0.065,-0.437,0.078,-0.014,0.328,-0.083,-0.041
2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,751.0,6642.0,7393.0,-0.124,1371.429,6424.143,7795.571,1167.6,6433.8,7601.4,1382.129,5892.516,7274.645,1001.0,6642.0,7733.0,-0.457,0.127,0.016,-0.452,0.034,-0.052,2.447,-0.102,0.157
2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,1045.0,6370.0,7415.0,-0.029,1342.143,6346.0,7688.143,885.8,6617.2,7503.0,1385.677,5901.065,7286.742,1001.0,6435.0,7538.0,-0.246,0.079,0.018,-0.221,0.004,-0.036,0.928,-0.235,-0.071
2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.09080419999999999,763,6015,6778,2589.0,5966.0,8555.0,-0.011,1353.143,6357.857,7711.0,1203.4,6523.4,7726.8,1431.226,5883.194,7314.419,1001.0,6435.0,7538.0,0.809,0.014,0.17,0.913,-0.062,0.109,-0.705,0.008,-0.208
2012-10-02,4,1,10,0,2,1,3,0.5908329999999999,0.542333,0.871667,0.104475,315,4324,4639,2015.0,4874.0,6889.0,0.134,1290.429,6275.143,7565.571,1437.4,6159.6,7597.0,1458.419,5829.419,7287.839,1001.0,6435.0,7436.0,0.382,-0.164,-0.055,0.561,-0.223,-0.089,-0.844,-0.113,-0.327
2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,763.0,6015.0,6778.0,0.113,1256.429,6215.143,7471.571,1432.6,5973.4,7406.0,1436.806,5832.581,7269.387,845.0,6370.0,7415.0,-0.469,0.031,-0.068,-0.393,-0.032,-0.093,-0.046,0.138,0.117
2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,315.0,4324.0,4639.0,0.0,1180.714,5876.714,7057.429,1345.4,5509.8,6855.2,1371.097,5849.871,7220.968,787.0,6015.0,7393.0,-0.77,-0.261,-0.358,-0.733,-0.264,-0.343,1.829,0.489,0.58
2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,728.0,6844.0,7572.0,-0.065,1172.286,5862.143,7034.429,1282.0,5604.6,6886.6,1310.29,5967.516,7277.806,763.0,6015.0,7393.0,-0.444,0.147,0.04,-0.379,0.167,0.076,1.082,-0.03,0.077
2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,891.0,6437.0,7328.0,-0.099,1192.286,5832.857,7025.143,942.4,5698.8,6641.2,1275.645,6043.903,7319.548,891.0,6015.0,7328.0,-0.302,0.065,0.001,-0.253,0.104,0.043,2.402,-0.233,0.087
2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.14116199999999998,781,2729,3510,1516.0,6640.0,8156.0,-0.25,1259.571,5871.429,7131.0,842.6,6052.0,6894.6,1296.581,6064.645,7361.226,891.0,6015.0,7328.0,0.169,0.095,0.108,0.204,0.131,0.144,-0.485,-0.589,-0.57
2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,3031.0,4934.0,7965.0,-0.078,1322.714,5724.0,7046.714,1296.2,5835.8,7132.0,1367.516,6021.226,7388.742,891.0,6015.0,7328.0,1.216,-0.181,0.078,1.292,-0.138,0.13,-0.712,-0.067,-0.312
2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,781.0,2729.0,3510.0,0.165,1146.429,5417.571,6564.0,1389.4,5516.8,6906.2,1373.0,5928.871,7301.871,781.0,6015.0,7328.0,-0.431,-0.54,-0.519,-0.319,-0.496,-0.465,-0.23,1.122,0.821
2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.18782100000000002,780,6911,7691,874.0,4604.0,5478.0,0.151,1162.286,5216.0,6378.286,1418.6,5068.8,6487.4,1367.484,5869.032,7236.516,874.0,4934.0,7328.0,-0.361,-0.216,-0.243,-0.248,-0.117,-0.141,-0.108,0.501,0.404
2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,601.0,5791.0,6392.0,-0.154,1203.143,5425.571,6628.714,1360.6,4939.6,6300.2,1336.645,5913.29,7249.935,874.0,5791.0,7328.0,-0.55,-0.021,-0.118,-0.5,0.067,-0.036,0.388,0.163,0.184
2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,780.0,6911.0,7691.0,0.006,1210.571,5435.143,6645.714,1213.4,4993.8,6207.2,1278.903,5953.742,7232.645,874.0,5791.0,7328.0,-0.39,0.161,0.063,-0.356,0.272,0.157,0.359,-0.1,-0.053
2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,834.0,6736.0,7570.0,-0.101,1202.429,5477.857,6680.286,774.0,5354.2,6128.2,1269.742,5964.355,7234.097,834.0,5791.0,7570.0,-0.343,0.129,0.046,-0.306,0.23,0.133,1.7,-0.279,-0.061
2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.27861199999999997,2080,4559,6639,1060.0,6222.0,7282.0,0.326,1137.286,5418.143,6555.429,829.8,6052.8,6882.6,1269.419,5949.032,7218.452,834.0,5791.0,7282.0,-0.165,0.046,0.009,-0.068,0.148,0.111,0.962,-0.267,-0.088
2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,2252.0,4857.0,7109.0,0.077,1026.0,5407.143,6433.143,1105.4,6103.4,7208.8,1308.194,5885.71,7193.903,834.0,5791.0,7109.0,0.721,-0.175,-0.012,1.195,-0.102,0.105,-0.663,0.053,-0.174
2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,2080.0,4559.0,6639.0,-0.166,1211.571,5668.571,6880.143,1401.2,5857.0,7258.2,1341.29,5815.032,7156.323,874.0,5791.0,7109.0,0.551,-0.216,-0.072,0.717,-0.196,-0.035,-0.557,0.45,0.135
2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,760.0,5115.0,5875.0,-0.027,1195.286,5741.571,6936.857,1397.2,5497.8,6895.0,1321.323,5766.161,7087.484,834.0,5791.0,7109.0,-0.425,-0.113,-0.171,-0.364,-0.109,-0.153,0.288,0.267,0.27
2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.23693699999999998,1008,6501,7509,922.0,6612.0,7534.0,0.146,1241.143,5858.857,7100.0,1414.8,5473.0,6887.8,1249.129,5800.29,7049.419,922.0,6222.0,7282.0,-0.262,0.14,0.069,-0.257,0.129,0.061,0.093,-0.017,-0.003
2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,979.0,6482.0,7461.0,0.078,1269.571,5797.571,7067.143,1398.6,5525.0,6923.6,1210.839,5842.71,7053.548,979.0,6222.0,7282.0,-0.191,0.109,0.058,-0.229,0.118,0.056,-0.231,-0.279,-0.273
2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.11753699999999999,2806,5284,8090,1008.0,6501.0,7509.0,-0.141,1294.429,5764.0,7058.429,1149.8,5853.8,7003.6,1210.387,5863.806,7074.194,1008.0,6222.0,7282.0,-0.167,0.109,0.061,-0.221,0.128,0.064,1.784,-0.187,0.077
2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,753.0,4671.0,5424.0,-0.041,1250.571,5542.429,6793.0,884.4,5876.2,6760.6,1222.71,5895.065,7117.774,979.0,5115.0,7109.0,-0.384,-0.208,-0.238,-0.398,-0.157,-0.202,1.831,0.004,0.258
2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.08148330000000001,830,6228,7058,2806.0,5284.0,8090.0,0.05,1329.714,5603.429,6933.143,1293.6,5910.0,7203.6,1287.806,5846.065,7133.871,979.0,5284.0,7461.0,1.179,-0.096,0.134,1.11,-0.057,0.167,-0.704,0.179,-0.128
2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.09454580000000001,841,6625,7466,2132.0,4692.0,6824.0,0.116,1337.143,5622.429,6959.571,1535.6,5526.0,7061.6,1326.29,5778.677,7104.968,979.0,5284.0,7461.0,0.607,-0.188,-0.04,0.594,-0.165,-0.019,-0.606,0.412,0.094
2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.07277919999999999,795,6898,7693,830.0,6228.0,7058.0,0.08,1347.143,5781.429,7128.571,1505.8,5475.2,6981.0,1312.742,5756.452,7069.194,979.0,6228.0,7461.0,-0.368,0.082,-0.002,-0.384,0.077,-0.01,-0.042,0.108,0.09
2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,841.0,6625.0,7466.0,-0.064,1335.571,5783.286,7118.857,1472.4,5500.0,6972.4,1258.839,5780.387,7039.226,979.0,6228.0,7461.0,-0.332,0.146,0.061,-0.37,0.146,0.049,0.04,-0.021,-0.014
2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,795.0,6898.0,7693.0,-0.008,1309.286,5842.714,7152.0,1480.8,5945.4,7426.2,1205.323,5827.0,7032.323,841.0,6228.0,7466.0,-0.34,0.184,0.094,-0.393,0.181,0.076,0.487,-0.092,-0.032
2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,875.0,6484.0,7359.0,-0.029,1290.286,5840.286,7130.571,1094.6,6185.4,7280.0,1201.258,5828.581,7029.839,841.0,6228.0,7359.0,-0.272,0.112,0.047,-0.322,0.11,0.032,2.021,-0.197,0.067
2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,1182.0,6262.0,7444.0,-0.099,1351.571,6067.571,7419.143,904.6,6499.4,7404.0,1212.129,5814.677,7026.806,875.0,6262.0,7444.0,-0.025,0.077,0.059,-0.125,0.032,0.003,-0.156,-0.447,-0.401
2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.8254549999999999,0.213009,87,1009,1096,2643.0,5209.0,7852.0,-0.334,1328.286,6056.857,7385.143,1267.2,6295.6,7562.8,1272.0,5758.645,7030.645,875.0,6262.0,7444.0,1.078,-0.095,0.117,0.99,-0.14,0.063,-0.967,-0.806,-0.86
2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,998.0,3461.0,4459.0,0.124,1166.286,5881.0,7047.286,1298.6,5662.8,6961.4,1279.968,5656.032,6936.0,875.0,6262.0,7444.0,-0.22,-0.388,-0.357,-0.144,-0.411,-0.367,-0.58,0.487,0.248
2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,87.0,1009.0,1096.0,0.023,1060.143,5135.429,6195.571,1157.0,4485.0,5642.0,1249.065,5483.097,6732.161,875.0,6262.0,7444.0,-0.93,-0.816,-0.837,-0.918,-0.804,-0.823,4.356,4.471,4.462
2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,419.0,5147.0,5566.0,-0.03,999.857,4924.286,5924.143,1065.8,4217.6,5283.4,1179.065,5456.677,6635.742,875.0,5209.0,7359.0,-0.645,-0.057,-0.161,-0.581,0.045,-0.06,0.475,0.016,0.05
2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,466.0,5520.0,5986.0,-0.033,952.857,4727.429,5680.286,922.6,4069.2,4991.8,1129.097,5477.516,6606.613,875.0,5209.0,5986.0,-0.587,0.008,-0.094,-0.511,0.168,0.054,1.208,-0.256,-0.142
2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,618.0,5229.0,5847.0,-0.051,916.143,4548.143,5464.286,517.6,4073.2,4590.8,1124.419,5452.161,6576.581,618.0,5209.0,5847.0,-0.45,-0.041,-0.111,-0.325,0.15,0.07,0.943,-0.253,-0.127
2012-11-05,4,1,11,0,1,1,1,0.31916700000000003,0.308075,0.494167,0.236325,378,4881,5259,1029.0,4109.0,5138.0,-0.02,894.286,4240.571,5134.857,523.8,4202.8,4726.6,1147.452,5445.226,6592.677,618.0,5147.0,5566.0,-0.103,-0.245,-0.221,0.151,-0.031,0.001,-0.633,0.188,0.024
2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,1201.0,3906.0,5107.0,-0.12,688.286,4054.429,4742.714,746.6,4782.2,5528.8,1162.71,5350.452,6513.161,618.0,4109.0,5138.0,0.033,-0.27,-0.216,0.745,-0.037,0.077,-0.612,0.336,0.113
2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,378.0,4881.0,5259.0,0.053,599.714,4257.286,4857.0,738.4,4729.0,5467.4,1146.161,5300.258,6446.419,466.0,4881.0,5259.0,-0.67,-0.079,-0.184,-0.37,0.147,0.083,-0.138,-0.035,-0.043
2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,466.0,5220.0,5686.0,0.19,653.857,4858.857,5512.714,738.4,4669.0,5407.4,1112.29,5254.452,6366.742,466.0,5147.0,5566.0,-0.581,-0.007,-0.107,-0.287,0.074,0.031,-0.27,-0.047,-0.065
2012-11-09,4,1,11,0,5,1,1,0.361667,0.35541300000000003,0.540833,0.214558,709,5283,5992,326.0,4709.0,5035.0,0.027,640.571,4796.286,5436.857,680.0,4565.0,5245.0,1025.032,5247.194,6272.226,466.0,4881.0,5259.0,-0.682,-0.103,-0.197,-0.491,-0.018,-0.074,1.175,0.122,0.19
2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.05784580000000001,2090,4446,6536,340.0,4975.0,5315.0,0.076,622.571,4718.429,5341.0,542.2,4738.2,5280.4,1010.806,5319.645,6330.452,466.0,4881.0,5259.0,-0.664,-0.065,-0.16,-0.454,0.054,-0.005,5.147,-0.106,0.23
2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.6591670000000001,0.1275,2290,4562,6852,709.0,5283.0,5992.0,0.081,635.571,4726.143,5361.714,443.8,5013.6,5457.4,1005.484,5341.548,6347.032,466.0,4881.0,5259.0,-0.295,-0.011,-0.056,0.116,0.118,0.118,2.23,-0.136,0.144
2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,2090.0,4446.0,6536.0,0.152,787.143,4774.286,5561.429,786.2,4926.6,5712.8,1053.516,5298.161,6351.677,466.0,4881.0,5315.0,0.984,-0.161,0.029,1.655,-0.069,0.175,-0.475,0.163,-0.041
2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,2290.0,4562.0,6852.0,-0.292,942.714,4868.0,5810.714,1151.0,4795.0,5946.0,1102.226,5222.387,6324.613,466.0,4881.0,5686.0,1.078,-0.126,0.083,1.429,-0.063,0.179,-0.857,-0.174,-0.403
2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,1097.0,5172.0,6269.0,-0.158,1045.429,4909.571,5955.0,1305.2,4887.6,6192.8,1110.71,5171.935,6282.645,709.0,4975.0,5992.0,-0.012,0.0,-0.002,0.049,0.053,0.053,-0.66,-0.01,-0.123
2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.15298699999999998,320,5125,5445,327.0,3767.0,4094.0,0.112,1025.571,4702.0,5727.571,1302.6,4646.0,5948.6,1087.065,5092.742,6179.806,709.0,4709.0,5992.0,-0.699,-0.26,-0.338,-0.681,-0.199,-0.285,-0.021,0.36,0.33
2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,373.0,5122.0,5495.0,0.073,1032.286,4761.0,5793.286,1235.4,4613.8,5849.2,1026.452,5101.29,6127.742,709.0,4975.0,5992.0,-0.637,0.004,-0.103,-0.639,0.076,-0.051,0.298,0.018,0.037
2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,320.0,5125.0,5445.0,-0.058,1029.429,4782.429,5811.857,881.4,4749.6,5631.0,969.677,5119.548,6089.226,709.0,5122.0,5992.0,-0.67,0.001,-0.106,-0.689,0.072,-0.063,3.103,-0.158,0.034
2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.22761199999999998,922,3747,4669,484.0,5214.0,5698.0,0.054,997.286,4772.571,5769.857,520.2,4880.0,5400.2,960.774,5122.742,6083.516,484.0,5122.0,5698.0,-0.496,0.018,-0.063,-0.515,0.092,-0.012,0.905,-0.281,-0.181
2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,1313.0,4316.0,5629.0,0.112,886.286,4754.0,5640.286,563.4,4708.8,5272.2,973.387,5048.677,6022.065,484.0,5122.0,5629.0,0.349,-0.145,-0.065,0.481,-0.092,-0.002,-0.658,0.17,-0.023
2012-11-20,4,1,11,0,2,1,2,0.374167,0.38066700000000003,0.685,0.082725,534,5100,5634,922.0,3747.0,4669.0,-0.018,690.857,4637.571,5328.429,682.4,4704.8,5387.2,971.548,4960.452,5932.0,484.0,5122.0,5495.0,-0.051,-0.245,-0.213,0.335,-0.192,-0.124,-0.421,0.361,0.207
2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,449.0,5050.0,5499.0,-0.056,598.286,4620.143,5218.429,697.6,4690.4,5388.0,953.516,4913.645,5867.161,449.0,5050.0,5495.0,-0.529,0.028,-0.063,-0.25,0.093,0.054,0.37,-0.103,-0.064
2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.05287080000000001,955,1470,2425,534.0,5100.0,5634.0,-0.038,627.857,4810.571,5438.429,740.4,4685.4,5425.8,946.452,4927.484,5873.935,484.0,5100.0,5499.0,-0.436,0.035,-0.041,-0.149,0.06,0.036,0.788,-0.712,-0.57
2012-11-23,4,1,11,0,5,1,1,0.36833299999999997,0.378779,0.56875,0.148021,1603,2307,3910,615.0,4531.0,5146.0,0.083,662.429,4726.143,5388.571,766.6,4548.8,5315.4,875.774,4903.194,5778.968,534.0,5050.0,5499.0,-0.298,-0.076,-0.11,-0.072,-0.041,-0.045,1.607,-0.491,-0.24
2012-11-24,4,1,11,0,6,0,1,0.278333,0.24874200000000002,0.40458299999999997,0.376871,532,1745,2277,955.0,1470.0,2425.0,-0.244,753.143,4204.0,4957.143,695.0,3979.6,4674.6,837.806,4799.258,5637.065,615.0,4531.0,5499.0,0.14,-0.694,-0.57,0.268,-0.65,-0.511,-0.443,0.187,-0.061
2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,1603.0,2307.0,3910.0,-0.117,913.0,3788.714,4701.714,831.2,3691.6,4522.8,862.742,4672.774,5535.516,922.0,4316.0,5146.0,0.858,-0.506,-0.294,0.756,-0.391,-0.168,-0.807,-0.083,-0.38
2012-11-26,4,1,11,0,1,1,1,0.313333,0.33900399999999997,0.535417,0.04665,337,4750,5087,532.0,1745.0,2277.0,0.275,801.429,3421.429,4222.857,847.8,3030.6,3878.4,852.774,4515.355,5368.129,615.0,3747.0,4669.0,-0.376,-0.614,-0.576,-0.336,-0.49,-0.461,-0.367,1.722,1.234
2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,309.0,2115.0,2424.0,-0.069,713.857,3188.286,3902.143,802.8,2433.6,3236.4,837.097,4361.065,5198.161,534.0,2307.0,3910.0,-0.631,-0.515,-0.534,-0.567,-0.337,-0.379,-0.602,0.814,0.633
2012-11-28,4,1,11,0,3,1,1,0.296667,0.28976199999999996,0.50625,0.210821,198,5062,5260,337.0,4750.0,5087.0,0.017,697.857,3145.429,3843.286,747.2,2477.4,3224.6,819.742,4305.129,5124.871,534.0,2307.0,3910.0,-0.589,0.103,-0.007,-0.517,0.51,0.324,-0.412,0.066,0.034
2012-11-29,4,1,11,0,4,1,1,0.28087,0.29842199999999997,0.555652,0.115522,243,5080,5323,123.0,3836.0,3959.0,-0.053,639.143,2964.857,3604.0,580.8,2950.6,3531.4,785.581,4226.871,5012.452,532.0,2307.0,3910.0,-0.843,-0.092,-0.21,-0.808,0.294,0.099,0.976,0.324,0.345
2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.05847080000000001,362,5306,5668,198.0,5062.0,5260.0,0.062,579.571,3040.714,3620.286,299.8,3501.6,3801.4,706.71,4222.129,4928.839,337.0,2307.0,3910.0,-0.72,0.199,0.067,-0.658,0.665,0.453,0.828,0.048,0.078
2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.05970419999999999,951,4240,5191,243.0,5080.0,5323.0,0.0,477.857,3556.429,4034.286,242.0,4168.6,4410.6,682.355,4274.355,4956.71,309.0,3836.0,3959.0,-0.644,0.188,0.074,-0.491,0.428,0.319,2.914,-0.165,-0.025
2012-12-02,4,1,12,0,0,0,2,0.3475,0.35920799999999997,0.823333,0.12437899999999999,892,3757,4649,362.0,5306.0,5668.0,0.165,300.571,3984.857,4285.429,252.6,4806.8,5059.4,691.226,4412.968,5104.194,309.0,4750.0,5087.0,-0.476,0.202,0.11,0.204,0.332,0.323,1.464,-0.292,-0.18
2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.08272080000000001,555,5679,6234,951.0,4240.0,5191.0,0.302,360.429,4341.286,4701.714,375.4,4704.8,5080.2,708.387,4383.71,5092.097,309.0,4750.0,5191.0,0.342,-0.033,0.019,1.639,-0.023,0.104,-0.416,0.339,0.201
2012-12-04,4,1,12,0,2,1,1,0.475833,0.46905399999999997,0.73375,0.174129,551,6055,6606,892.0,3757.0,4649.0,0.052,443.714,4575.857,5019.571,529.2,4689.0,5218.2,722.129,4326.839,5048.968,337.0,4750.0,5191.0,0.235,-0.132,-0.079,1.01,-0.179,-0.074,-0.382,0.612,0.421
2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,555.0,5679.0,6234.0,-0.079,474.857,4708.571,5183.429,600.6,4812.4,5413.0,720.097,4341.355,5061.452,362.0,5062.0,5260.0,-0.229,0.308,0.232,0.169,0.206,0.203,-0.404,-0.049,-0.081
2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,551.0,6055.0,6606.0,-0.416,536.0,5025.571,5561.571,662.2,5007.4,5669.6,704.677,4404.129,5108.806,551.0,5080.0,5323.0,-0.218,0.375,0.293,0.028,0.205,0.188,-0.383,-0.168,-0.186
2012-12-07,4,1,12,0,5,1,2,0.320833,0.32195799999999997,0.764167,0.1306,349,4659,5008,331.0,5398.0,5729.0,0.254,555.0,5073.571,5628.571,656.0,5025.8,5681.8,676.613,4452.258,5128.871,551.0,5306.0,5668.0,-0.511,0.212,0.117,-0.404,0.064,0.018,0.054,-0.137,-0.126
2012-12-08,4,1,12,0,6,0,2,0.38166700000000003,0.38950799999999997,0.91125,0.101379,1153,4429,5582,340.0,5035.0,5375.0,0.19,568.857,5067.143,5636.0,533.8,5184.8,5718.6,675.387,4457.226,5132.613,551.0,5306.0,5668.0,-0.497,0.13,0.047,-0.402,-0.006,-0.046,2.391,-0.12,0.039
2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,349.0,4659.0,5008.0,0.007,567.0,4974.714,5541.714,425.2,5365.2,5790.4,671.613,4439.129,5110.742,551.0,5035.0,5375.0,-0.48,0.05,-0.02,-0.384,-0.063,-0.096,0.264,-0.402,-0.355
2012-12-10,4,1,12,0,1,1,2,0.43583299999999997,0.435575,0.925,0.190308,329,4841,5170,1153.0,4429.0,5582.0,0.134,595.857,5001.714,5597.571,544.8,5115.2,5660.0,698.29,4430.097,5128.387,551.0,5035.0,5582.0,0.651,-0.0,0.088,0.935,-0.115,-0.003,-0.715,0.093,-0.074
2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.5966670000000001,0.296037,282,5219,5501,441.0,2787.0,3228.0,-0.189,531.429,4863.143,5394.571,522.8,4461.6,4984.4,701.548,4359.516,5061.065,441.0,5035.0,5582.0,-0.371,-0.361,-0.362,-0.17,-0.427,-0.402,-0.361,0.873,0.704
2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,329.0,4841.0,5170.0,-0.158,499.143,4743.429,5242.571,522.4,4350.2,4872.6,689.29,4345.258,5034.548,349.0,4841.0,5375.0,-0.523,0.114,0.027,-0.341,0.021,-0.014,-0.058,0.035,0.029
2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,282.0,5219.0,5501.0,-0.006,460.714,4624.0,5084.714,510.8,4387.0,4897.8,630.968,4370.194,5001.161,340.0,4841.0,5375.0,-0.553,0.194,0.1,-0.388,0.129,0.082,0.507,-0.021,0.006
2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.13122899999999998,429,5182,5611,310.0,5009.0,5319.0,-0.048,457.714,4568.429,5026.143,503.0,4457.0,4960.0,567.097,4384.613,4951.71,340.0,4841.0,5319.0,-0.453,0.142,0.074,-0.323,0.096,0.058,0.384,0.035,0.055
2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,425.0,5107.0,5532.0,0.151,469.857,4578.714,5048.571,357.4,4592.6,4950.0,545.419,4382.516,4927.935,349.0,4841.0,5319.0,-0.221,0.165,0.123,-0.095,0.115,0.096,0.805,-0.162,-0.088
2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,429.0,5182.0,5611.0,0.118,481.286,4653.429,5134.714,355.0,5071.6,5426.6,548.71,4428.161,4976.871,425.0,5009.0,5501.0,-0.218,0.17,0.127,-0.109,0.114,0.093,0.254,-0.373,-0.325
2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,767.0,4280.0,5047.0,0.085,426.143,4632.143,5058.286,442.6,4959.4,5402.0,561.419,4401.0,4962.419,425.0,5009.0,5319.0,0.366,-0.027,0.017,0.8,-0.076,-0.002,-0.724,0.022,-0.092
